Orthogroup	occurrences
OG0006259	5
OG0006260	5
OG0006261	4
OG0006262	3
OG0006263	3
OG0006264	4
OG0006265	5
OG0006266	6
OG0006267	6
OG0006268	5
OG0006269	5
OG0006270	5
OG0006271	6
OG0006272	5
OG0006273	5
OG0006274	7
OG0006275	6
OG0006276	4
OG0006277	6
OG0006278	5
OG0006279	6
OG0006280	5
OG0006281	5
OG0006282	6
OG0006283	6
OG0006284	6
OG0006285	6
OG0006286	7
OG0006287	6
OG0006288	13
OG0006289	7
OG0006290	5
OG0006291	4
OG0006292	5
OG0006293	5
OG0006294	3
OG0006295	4
OG0006296	6
OG0006297	5
OG0006298	3
OG0006299	6
OG0006300	3
OG0006301	4
OG0006302	4
OG0006303	3
OG0006304	4
OG0006305	4
OG0006306	5
OG0006307	5
OG0006308	5
OG0006309	5
OG0006310	5
OG0006311	3
OG0006312	5
OG0006313	6
OG0006314	3
OG0006315	3
OG0006316	6
OG0006317	5
OG0006318	6
OG0006319	5
OG0006320	5
OG0006321	4
OG0006322	5
OG0006323	5
OG0006324	5
OG0006325	6
OG0006326	5
OG0006327	5
OG0006328	5
OG0006329	5
OG0006330	5
OG0006331	3
OG0006332	5
OG0006333	4
OG0006334	4
OG0006335	4
OG0006336	5
OG0006337	5
OG0006338	6
OG0006339	5
OG0006340	6
OG0006341	5
OG0006342	4
OG0006343	4
OG0006344	4
OG0006345	5
OG0006346	5
OG0006347	4
OG0006348	7
OG0006349	5
OG0006350	4
OG0006351	6
OG0006352	4
OG0006353	5
OG0006354	5
OG0006355	5
OG0006356	5
OG0006357	5
OG0006358	5
OG0006359	11
OG0006360	3
OG0006361	5
OG0006362	4
OG0006363	3
OG0006364	6
OG0006365	7
OG0006366	5
OG0006367	6
OG0006368	5
OG0006369	4
OG0006370	6
OG0006371	6
OG0006372	5
OG0006373	2
OG0006374	5
OG0006375	3
OG0006376	4
OG0006377	7
OG0006378	8
OG0006379	9
OG0006380	8
OG0006381	6
OG0006382	7
OG0006383	7
OG0006384	16
OG0006385	7
OG0006386	6
OG0006387	6
OG0006388	3
OG0006389	15
OG0006390	17
OG0006391	17
OG0006392	17
OG0006393	17
OG0006394	17
OG0006395	13
OG0006396	17
OG0006397	8
OG0006398	6
OG0006399	17
OG0006400	10
OG0006401	14
OG0006402	12
OG0006403	9
OG0006404	12
OG0006405	13
OG0006406	17
OG0006407	16
OG0006408	9
OG0006409	16
OG0006410	12
OG0006411	11
OG0006412	17
OG0006413	17
OG0006414	13
OG0006415	17
OG0006416	17
OG0006417	17
OG0006418	17
OG0006419	16
OG0006420	17
OG0006421	12
OG0006422	17
OG0006423	17
OG0006424	17
OG0006425	17
OG0006426	17
OG0006427	17
OG0006428	17
OG0006429	17
OG0006430	17
OG0006431	17
OG0006432	17
OG0006433	14
OG0006434	15
OG0006435	13
OG0006436	5
OG0006437	4
OG0006438	2
OG0006439	5
OG0006440	4
OG0006441	5
OG0006442	4
OG0006443	3
OG0006444	4
OG0006445	3
OG0006446	2
OG0006447	4
OG0006448	4
OG0006449	2
OG0006450	3
OG0006451	2
OG0006452	4
OG0006453	4
OG0006454	4
OG0006455	4
OG0006456	4
OG0006457	4
OG0006458	5
OG0006459	3
OG0006460	4
OG0006461	5
OG0006462	4
OG0006463	4
OG0006464	6
OG0006465	14
OG0006466	4
OG0006467	7
OG0006468	3
OG0006469	9
OG0006470	4
OG0006471	8
OG0006472	3
OG0006473	4
OG0006474	5
OG0006475	4
OG0006476	2
OG0006477	4
OG0006478	2
OG0006479	10
OG0006480	3
OG0006481	4
OG0006482	5
OG0006483	4
OG0006484	4
OG0006485	3
OG0006486	4
OG0006487	4
OG0006488	4
OG0006489	5
OG0006490	5
OG0006491	4
OG0006492	5
OG0006493	5
OG0006494	5
OG0006495	4
OG0006496	3
OG0006497	3
OG0006498	5
OG0006499	4
OG0006500	3
OG0006501	3
OG0006502	2
OG0006503	4
OG0006504	5
OG0006505	5
OG0006506	4
OG0006507	4
OG0006508	4
OG0006509	4
OG0006510	6
OG0006511	12
OG0006512	3
OG0006513	3
OG0006514	2
OG0006515	4
OG0006516	5
OG0006517	4
OG0006518	5
OG0006519	5
OG0006520	4
OG0006521	3
OG0006522	6
OG0006523	5
OG0006524	7
OG0006525	5
OG0006526	2
OG0006527	4
OG0006528	4
OG0006529	4
OG0006530	5
OG0006531	6
OG0006532	4
OG0006533	2
OG0006534	2
OG0006535	3
OG0006536	4
OG0006537	5
OG0006538	4
OG0006539	3
OG0006540	5
OG0006541	6
OG0006542	4
OG0006543	4
OG0006544	3
OG0006545	4
OG0006546	6
OG0006547	2
OG0006548	4
OG0006549	5
OG0006550	5
OG0006551	2
OG0006552	4
OG0006553	2
OG0006554	4
OG0006555	3
OG0006556	5
OG0006557	2
OG0006558	6
OG0006559	4
OG0006560	4
OG0006561	16
OG0006562	2
OG0006563	4
OG0006564	5
OG0006565	5
OG0006566	3
OG0006567	3
OG0006568	2
OG0006569	5
OG0006570	5
OG0006571	2
OG0006572	4
OG0006573	5
OG0006574	4
OG0006575	2
OG0006576	3
OG0006577	4
OG0006578	3
OG0006579	3
OG0006580	5
OG0006581	5
OG0006582	4
OG0006583	4
OG0006584	4
OG0006585	4
OG0006586	4
OG0006587	4
OG0006588	5
OG0006589	5
OG0006590	3
OG0006591	4
OG0006592	4
OG0006593	3
OG0006594	5
OG0006595	2
OG0006596	3
OG0006597	5
OG0006598	2
OG0006599	2
OG0006600	5
OG0006601	2
OG0006602	4
OG0006603	2
OG0006604	4
OG0006605	5
OG0006606	3
OG0006607	3
OG0006608	7
OG0006609	4
OG0006610	2
OG0006611	4
OG0006612	4
OG0006613	5
OG0006614	4
OG0006615	2
OG0006616	3
OG0006617	4
OG0006618	2
OG0006619	2
OG0006620	4
OG0006621	5
OG0006622	5
OG0006623	2
OG0006624	4
OG0006625	3
OG0006626	2
OG0006627	5
OG0006628	4
OG0006629	6
OG0006630	3
OG0006631	4
OG0006632	6
OG0006633	5
OG0006634	2
OG0006635	2
OG0006636	2
OG0006637	5
OG0006638	4
OG0006639	5
OG0006640	4
OG0006641	2
OG0006642	2
OG0006643	4
OG0006644	4
OG0006645	3
OG0006646	2
OG0006647	5
OG0006648	4
OG0006649	4
OG0006650	3
OG0006651	3
OG0006652	4
OG0006653	5
OG0006654	4
OG0006655	5
OG0006656	6
OG0006657	3
OG0006658	3
OG0006659	6
OG0006660	4
OG0006661	2
OG0006662	3
OG0006663	2
OG0006664	4
OG0006665	3
OG0006666	3
OG0006667	5
OG0006668	6
OG0006669	5
OG0006670	6
OG0006671	5
OG0006672	4
OG0006673	4
OG0006674	3
OG0006675	4
OG0006676	3
OG0006677	4
OG0006678	5
OG0006679	3
OG0006680	5
OG0006681	4
OG0006682	5
OG0006683	2
OG0006684	3
OG0006685	4
OG0006686	4
OG0006687	4
OG0006688	2
OG0006689	2
OG0006690	5
OG0006691	4
OG0006692	4
OG0006693	4
OG0006694	4
OG0006695	4
OG0006696	4
OG0006697	3
OG0006698	4
OG0006699	3
OG0006700	3
OG0006701	4
OG0006702	4
OG0006703	5
OG0006704	3
OG0006705	3
OG0006706	5
OG0006707	4
OG0006708	5
OG0006709	4
OG0006710	5
OG0006711	4
OG0006712	4
OG0006713	3
OG0006714	6
OG0006715	4
OG0006716	2
OG0006717	3
OG0006718	4
OG0006719	4
OG0006720	4
OG0006721	3
OG0006722	4
OG0006723	2
OG0006724	4
OG0006725	5
OG0006726	3
OG0006727	3
OG0006728	4
OG0006729	4
OG0006730	5
OG0006731	5
OG0006732	2
OG0006733	4
OG0006734	2
OG0006735	4
OG0006736	4
OG0006737	3
OG0006738	4
OG0006739	1
OG0006740	3
OG0006741	3
OG0006742	5
OG0006743	4
OG0006744	4
OG0006745	3
OG0006746	4
OG0006747	4
OG0006748	4
OG0006749	4
OG0006750	5
OG0006751	3
OG0006752	2
OG0006753	5
OG0006754	4
OG0006755	2
OG0006756	4
OG0006757	5
OG0006758	4
OG0006759	4
OG0006760	2
OG0006761	5
OG0006762	4
OG0006763	4
OG0006764	4
OG0006765	3
OG0006766	4
OG0006767	4
OG0006768	4
OG0006769	3
OG0006770	4
OG0006771	4
OG0006772	4
OG0006773	3
OG0006774	4
OG0006775	4
OG0006776	3
OG0006777	6
OG0006778	5
OG0006779	4
OG0006780	5
OG0006781	4
OG0006782	4
OG0006783	4
OG0006784	4
OG0006785	3
OG0006786	7
OG0006787	7
OG0006788	2
OG0006789	4
OG0006790	3
OG0006791	4
OG0006792	2
OG0006793	4
OG0006794	3
OG0006795	4
OG0006796	4
OG0006797	4
OG0006798	5
OG0006799	3
OG0006800	2
OG0006801	2
OG0006802	4
OG0006803	3
OG0006804	4
OG0006805	9
OG0006806	4
OG0006807	2
OG0006808	2
OG0006809	2
OG0006810	4
OG0006811	3
OG0006812	3
OG0006813	4
OG0006814	5
OG0006815	2
OG0006816	4
OG0006817	3
OG0006818	4
OG0006819	4
OG0006820	6
OG0006821	4
OG0006822	4
OG0006823	3
OG0006824	5
OG0006825	3
OG0006826	4
OG0006827	4
OG0006828	5
OG0006829	5
OG0006830	4
OG0006831	4
OG0006832	4
OG0006833	5
OG0006834	4
OG0006835	3
OG0006836	4
OG0006837	4
OG0006838	5
OG0006839	3
OG0006840	4
OG0006841	4
OG0006842	4
OG0006843	4
OG0006844	3
OG0006845	5
OG0006846	5
OG0006847	4
OG0006848	5
OG0006849	4
OG0006850	5
OG0006851	3
OG0006852	5
OG0006853	3
OG0006854	3
OG0006855	4
OG0006856	3
OG0006857	3
OG0006858	4
OG0006859	7
OG0006860	8
OG0006861	2
OG0006862	4
OG0006863	5
OG0006864	4
OG0006865	5
OG0006866	4
OG0006867	7
OG0006868	9
OG0006869	5
OG0006870	5
OG0006871	4
OG0006872	2
OG0006873	4
OG0006874	4
OG0006875	4
OG0006876	5
OG0006877	5
OG0006878	4
OG0006879	2
OG0006880	2
OG0006881	4
OG0006882	5
OG0006883	3
OG0006884	3
OG0006885	4
OG0006886	4
OG0006887	4
OG0006888	7
OG0006889	4
OG0006890	4
OG0006891	6
OG0006892	4
OG0006893	4
OG0006894	4
OG0006895	4
OG0006896	5
OG0006897	4
OG0006898	4
OG0006899	4
OG0006900	3
OG0006901	3
OG0006902	4
OG0006903	4
OG0006904	4
OG0006905	5
OG0006906	4
OG0006907	4
OG0006908	4
OG0006909	4
OG0006910	5
OG0006911	5
OG0006912	3
OG0006913	3
OG0006914	4
OG0006915	4
OG0006916	3
OG0006917	4
OG0006918	4
OG0006919	4
OG0006920	4
OG0006921	5
OG0006922	4
OG0006923	5
OG0006924	5
OG0006925	4
OG0006926	4
OG0006927	14
OG0006928	3
OG0006929	5
OG0006930	2
OG0006931	5
OG0006932	4
OG0006933	4
OG0006934	4
OG0006935	4
OG0006936	4
OG0006937	4
OG0006938	4
OG0006939	8
OG0006940	5
OG0006941	4
OG0006942	4
OG0006943	5
OG0006944	3
OG0006945	4
OG0006946	4
OG0006947	2
OG0006948	2
OG0006949	3
OG0006950	5
OG0006951	2
OG0006952	5
OG0006953	4
OG0006954	4
OG0006955	5
OG0006956	4
OG0006957	6
OG0006958	1
OG0006959	6
OG0006960	12
OG0006961	4
OG0006962	2
OG0006963	2
OG0006964	2
OG0006965	3
OG0006966	4
OG0006967	5
OG0006968	6
OG0006969	5
OG0006970	5
OG0006971	3
OG0006972	5
OG0006973	5
OG0006974	3
OG0006975	3
OG0006976	8
OG0006977	4
OG0006978	4
OG0006979	4
OG0006980	6
OG0006981	5
OG0006982	4
OG0006983	3
OG0006984	5
OG0006985	4
OG0006986	4
OG0006987	4
OG0006988	4
OG0006989	4
OG0006990	4
OG0006991	5
OG0006992	5
OG0006993	4
OG0006994	4
OG0006995	6
OG0006996	4
OG0006997	3
OG0006998	4
OG0006999	4
OG0007000	5
OG0007001	4
OG0007002	4
OG0007003	4
OG0007004	4
OG0007005	4
OG0007006	4
OG0007007	4
OG0007008	4
OG0007009	3
OG0007010	4
OG0007011	7
OG0007012	7
OG0007013	4
OG0007014	4
OG0007015	4
OG0007016	3
OG0007017	4
OG0007018	4
OG0007019	4
OG0007020	13
OG0007021	4
OG0007022	5
OG0007023	5
OG0007024	5
OG0007025	3
OG0007026	2
OG0007027	4
OG0007028	4
OG0007029	5
OG0007030	5
OG0007031	4
OG0007032	5
OG0007033	3
OG0007034	4
OG0007035	4
OG0007036	5
OG0007037	4
OG0007038	4
OG0007039	4
OG0007040	4
OG0007041	4
OG0007042	5
OG0007043	4
OG0007044	3
OG0007045	3
OG0007046	4
OG0007047	4
OG0007048	3
OG0007049	5
OG0007050	3
OG0007051	4
OG0007052	4
OG0007053	3
OG0007054	5
OG0007055	5
OG0007056	4
OG0007057	4
OG0007058	5
OG0007059	5
OG0007060	5
OG0007061	3
OG0007062	4
OG0007063	3
OG0007064	4
OG0007065	4
OG0007066	5
OG0007067	7
OG0007068	10
OG0007069	9
OG0007070	12
OG0007071	6
OG0007072	3
OG0007073	5
OG0007074	4
OG0007075	6
OG0007076	14
OG0007077	16
OG0007078	14
OG0007079	10
OG0007080	6
OG0007081	10
OG0007082	5
OG0007083	13
OG0007084	12
OG0007085	10
OG0007086	6
OG0007087	6
OG0007088	9
OG0007089	12
OG0007090	7
OG0007091	7
OG0007092	11
OG0007093	10
OG0007094	15
OG0007095	6
OG0007096	12
OG0007097	13
OG0007098	13
OG0007099	16
OG0007100	15
OG0007101	14
OG0007102	16
OG0007103	16
OG0007104	14
OG0007105	14
OG0007106	16
OG0007107	16
OG0007108	16
OG0007109	16
OG0007110	16
OG0007111	16
OG0007112	16
OG0007113	16
OG0007114	16
OG0007115	11
OG0007116	16
OG0007117	16
OG0007118	16
OG0007119	16
OG0007120	16
OG0007121	16
OG0007122	15
OG0007123	16
OG0007124	16
OG0007125	16
OG0007126	16
OG0007127	16
OG0007128	16
OG0007129	14
OG0007130	16
OG0007131	16
OG0007132	14
OG0007133	5
OG0007134	3
OG0007135	2
OG0007136	3
OG0007137	2
OG0007138	4
OG0007139	3
OG0007140	8
OG0007141	3
OG0007142	4
OG0007143	3
OG0007144	3
OG0007145	4
OG0007146	3
OG0007147	3
OG0007148	3
OG0007149	3
OG0007150	4
OG0007151	3
OG0007152	4
OG0007153	3
OG0007154	4
OG0007155	15
OG0007156	1
OG0007157	2
OG0007158	3
OG0007159	3
OG0007160	4
OG0007161	5
OG0007162	5
OG0007163	4
OG0007164	4
OG0007165	3
OG0007166	3
OG0007167	3
OG0007168	3
OG0007169	4
OG0007170	5
OG0007171	2
OG0007172	3
OG0007173	5
OG0007174	3
OG0007175	2
OG0007176	4
OG0007177	2
OG0007178	5
OG0007179	2
OG0007180	3
OG0007181	3
OG0007182	3
OG0007183	3
OG0007184	3
OG0007185	3
OG0007186	3
OG0007187	2
OG0007188	3
OG0007189	4
OG0007190	3
OG0007191	3
OG0007192	3
OG0007193	3
OG0007194	2
OG0007195	3
OG0007196	3
OG0007197	6
OG0007198	3
OG0007199	4
OG0007200	4
OG0007201	3
OG0007202	4
OG0007203	3
OG0007204	4
OG0007205	4
OG0007206	3
OG0007207	3
OG0007208	4
OG0007209	3
OG0007210	3
OG0007211	2
OG0007212	4
OG0007213	3
OG0007214	3
OG0007215	3
OG0007216	3
OG0007217	3
OG0007218	3
OG0007219	13
OG0007220	1
OG0007221	4
OG0007222	3
OG0007223	4
OG0007224	4
OG0007225	4
OG0007226	8
OG0007227	3
OG0007228	3
OG0007229	3
OG0007230	7
OG0007231	3
OG0007232	3
OG0007233	4
OG0007234	3
OG0007235	4
OG0007236	3
OG0007237	4
OG0007238	2
OG0007239	4
OG0007240	3
OG0007241	5
OG0007242	2
OG0007243	1
OG0007244	4
OG0007245	5
OG0007246	4
OG0007247	3
OG0007248	4
OG0007249	3
OG0007250	2
OG0007251	3
OG0007252	5
OG0007253	3
OG0007254	3
OG0007255	8
OG0007256	3
OG0007257	4
OG0007258	4
OG0007259	4
OG0007260	3
OG0007261	4
OG0007262	3
OG0007263	3
OG0007264	3
OG0007265	3
OG0007266	4
OG0007267	3
OG0007268	4
OG0007269	2
OG0007270	4
OG0007271	2
OG0007272	5
OG0007273	3
OG0007274	3
OG0007275	2
OG0007276	3
OG0007277	2
OG0007278	4
OG0007279	3
OG0007280	3
OG0007281	8
OG0007282	4
OG0007283	5
OG0007284	4
OG0007285	4
OG0007286	4
OG0007287	5
OG0007288	4
OG0007289	4
OG0007290	3
OG0007291	4
OG0007292	3
OG0007293	2
OG0007294	3
OG0007295	2
OG0007296	3
OG0007297	4
OG0007298	5
OG0007299	3
OG0007300	3
OG0007301	5
OG0007302	4
OG0007303	3
OG0007304	3
OG0007305	3
OG0007306	3
OG0007307	3
OG0007308	4
OG0007309	4
OG0007310	4
OG0007311	4
OG0007312	3
OG0007313	4
OG0007314	3
OG0007315	3
OG0007316	4
OG0007317	4
OG0007318	1
OG0007319	4
OG0007320	2
OG0007321	4
OG0007322	4
OG0007323	4
OG0007324	3
OG0007325	3
OG0007326	1
OG0007327	3
OG0007328	4
OG0007329	3
OG0007330	5
OG0007331	3
OG0007332	4
OG0007333	4
OG0007334	3
OG0007335	4
OG0007336	4
OG0007337	5
OG0007338	3
OG0007339	3
OG0007340	4
OG0007341	3
OG0007342	3
OG0007343	4
OG0007344	3
OG0007345	4
OG0007346	3
OG0007347	3
OG0007348	4
OG0007349	5
OG0007350	4
OG0007351	4
OG0007352	3
OG0007353	3
OG0007354	2
OG0007355	3
OG0007356	6
OG0007357	3
OG0007358	3
OG0007359	4
OG0007360	3
OG0007361	3
OG0007362	4
OG0007363	4
OG0007364	3
OG0007365	6
OG0007366	4
OG0007367	4
OG0007368	3
OG0007369	8
OG0007370	7
OG0007371	4
OG0007372	4
OG0007373	3
OG0007374	3
OG0007375	3
OG0007376	4
OG0007377	4
OG0007378	4
OG0007379	2
OG0007380	1
OG0007381	4
OG0007382	3
OG0007383	3
OG0007384	2
OG0007385	4
OG0007386	2
OG0007387	3
OG0007388	4
OG0007389	8
OG0007390	2
OG0007391	5
OG0007392	4
OG0007393	3
OG0007394	3
OG0007395	4
OG0007396	3
OG0007397	3
OG0007398	2
OG0007399	2
OG0007400	4
OG0007401	5
OG0007402	5
OG0007403	4
OG0007404	5
OG0007405	2
OG0007406	4
OG0007407	3
OG0007408	4
OG0007409	3
OG0007410	2
OG0007411	4
OG0007412	4
OG0007413	3
OG0007414	5
OG0007415	4
OG0007416	4
OG0007417	4
OG0007418	2
OG0007419	8
OG0007420	3
OG0007421	3
OG0007422	6
OG0007423	4
OG0007424	3
OG0007425	3
OG0007426	1
OG0007427	4
OG0007428	3
OG0007429	4
OG0007430	3
OG0007431	4
OG0007432	5
OG0007433	4
OG0007434	3
OG0007435	4
OG0007436	4
OG0007437	3
OG0007438	3
OG0007439	2
OG0007440	3
OG0007441	3
OG0007442	3
OG0007443	4
OG0007444	3
OG0007445	3
OG0007446	3
OG0007447	4
OG0007448	3
OG0007449	3
OG0007450	3
OG0007451	3
OG0007452	3
OG0007453	3
OG0007454	4
OG0007455	4
OG0007456	4
OG0007457	4
OG0007458	3
OG0007459	5
OG0007460	4
OG0007461	5
OG0007462	3
OG0007463	3
OG0007464	4
OG0007465	4
OG0007466	3
OG0007467	3
OG0007468	3
OG0007469	4
OG0007470	3
OG0007471	3
OG0007472	3
OG0007473	3
OG0007474	4
OG0007475	4
OG0007476	4
OG0007477	4
OG0007478	2
OG0007479	3
OG0007480	4
OG0007481	5
OG0007482	4
OG0007483	3
OG0007484	3
OG0007485	4
OG0007486	4
OG0007487	3
OG0007488	3
OG0007489	3
OG0007490	4
OG0007491	3
OG0007492	3
OG0007493	4
OG0007494	4
OG0007495	3
OG0007496	4
OG0007497	3
OG0007498	3
OG0007499	3
OG0007500	3
OG0007501	3
OG0007502	4
OG0007503	3
OG0007504	4
OG0007505	3
OG0007506	4
OG0007507	5
OG0007508	2
OG0007509	2
OG0007510	3
OG0007511	2
OG0007512	4
OG0007513	2
OG0007514	3
OG0007515	3
OG0007516	3
OG0007517	2
OG0007518	3
OG0007519	3
OG0007520	3
OG0007521	3
OG0007522	4
OG0007523	3
OG0007524	5
OG0007525	2
OG0007526	4
OG0007527	3
OG0007528	4
OG0007529	4
OG0007530	4
OG0007531	3
OG0007532	3
OG0007533	4
OG0007534	2
OG0007535	2
OG0007536	4
OG0007537	3
OG0007538	4
OG0007539	2
OG0007540	10
OG0007541	3
OG0007542	5
OG0007543	3
OG0007544	2
OG0007545	4
OG0007546	3
OG0007547	2
OG0007548	3
OG0007549	5
OG0007550	4
OG0007551	5
OG0007552	4
OG0007553	3
OG0007554	3
OG0007555	4
OG0007556	3
OG0007557	4
OG0007558	4
OG0007559	3
OG0007560	3
OG0007561	3
OG0007562	4
OG0007563	3
OG0007564	4
OG0007565	3
OG0007566	3
OG0007567	3
OG0007568	3
OG0007569	5
OG0007570	4
OG0007571	4
OG0007572	4
OG0007573	4
OG0007574	3
OG0007575	4
OG0007576	4
OG0007577	3
OG0007578	3
OG0007579	3
OG0007580	4
OG0007581	4
OG0007582	3
OG0007583	3
OG0007584	3
OG0007585	3
OG0007586	1
OG0007587	4
OG0007588	5
OG0007589	4
OG0007590	2
OG0007591	3
OG0007592	3
OG0007593	3
OG0007594	4
OG0007595	2
OG0007596	4
OG0007597	3
OG0007598	3
OG0007599	4
OG0007600	4
OG0007601	3
OG0007602	4
OG0007603	4
OG0007604	3
OG0007605	2
OG0007606	4
OG0007607	1
OG0007608	3
OG0007609	4
OG0007610	1
OG0007611	4
OG0007612	3
OG0007613	2
OG0007614	4
OG0007615	3
OG0007616	3
OG0007617	4
OG0007618	4
OG0007619	1
OG0007620	3
OG0007621	2
OG0007622	1
OG0007623	3
OG0007624	3
OG0007625	3
OG0007626	3
OG0007627	3
OG0007628	3
OG0007629	4
OG0007630	4
OG0007631	5
OG0007632	4
OG0007633	4
OG0007634	4
OG0007635	3
OG0007636	3
OG0007637	3
OG0007638	3
OG0007639	3
OG0007640	4
OG0007641	3
OG0007642	5
OG0007643	3
OG0007644	3
OG0007645	4
OG0007646	6
OG0007647	2
OG0007648	3
OG0007649	3
OG0007650	4
OG0007651	3
OG0007652	3
OG0007653	2
OG0007654	3
OG0007655	4
OG0007656	3
OG0007657	5
OG0007658	3
OG0007659	2
OG0007660	4
OG0007661	4
OG0007662	6
OG0007663	4
OG0007664	3
OG0007665	4
OG0007666	4
OG0007667	3
OG0007668	3
OG0007669	5
OG0007670	2
OG0007671	4
OG0007672	3
OG0007673	4
OG0007674	4
OG0007675	4
OG0007676	4
OG0007677	4
OG0007678	4
OG0007679	4
OG0007680	4
OG0007681	5
OG0007682	3
OG0007683	2
OG0007684	4
OG0007685	3
OG0007686	3
OG0007687	4
OG0007688	4
OG0007689	3
OG0007690	3
OG0007691	3
OG0007692	6
OG0007693	3
OG0007694	4
OG0007695	4
OG0007696	3
OG0007697	3
OG0007698	5
OG0007699	3
OG0007700	4
OG0007701	5
OG0007702	4
OG0007703	3
OG0007704	4
OG0007705	4
OG0007706	2
OG0007707	3
OG0007708	5
OG0007709	2
OG0007710	7
OG0007711	4
OG0007712	4
OG0007713	4
OG0007714	4
OG0007715	4
OG0007716	3
OG0007717	4
OG0007718	3
OG0007719	4
OG0007720	4
OG0007721	3
OG0007722	4
OG0007723	4
OG0007724	3
OG0007725	4
OG0007726	3
OG0007727	7
OG0007728	3
OG0007729	4
OG0007730	5
OG0007731	6
OG0007732	4
OG0007733	3
OG0007734	3
OG0007735	3
OG0007736	2
OG0007737	3
OG0007738	3
OG0007739	3
OG0007740	4
OG0007741	3
OG0007742	4
OG0007743	4
OG0007744	4
OG0007745	5
OG0007746	4
OG0007747	3
OG0007748	3
OG0007749	3
OG0007750	3
OG0007751	3
OG0007752	2
OG0007753	4
OG0007754	2
OG0007755	4
OG0007756	3
OG0007757	3
OG0007758	3
OG0007759	3
OG0007760	3
OG0007761	4
OG0007762	3
OG0007763	4
OG0007764	4
OG0007765	5
OG0007766	5
OG0007767	4
OG0007768	3
OG0007769	4
OG0007770	4
OG0007771	4
OG0007772	3
OG0007773	3
OG0007774	3
OG0007775	3
OG0007776	3
OG0007777	4
OG0007778	4
OG0007779	4
OG0007780	3
OG0007781	4
OG0007782	3
OG0007783	2
OG0007784	1
OG0007785	3
OG0007786	4
OG0007787	4
OG0007788	4
OG0007789	3
OG0007790	3
OG0007791	4
OG0007792	4
OG0007793	3
OG0007794	3
OG0007795	3
OG0007796	4
OG0007797	5
OG0007798	3
OG0007799	3
OG0007800	5
OG0007801	3
OG0007802	4
OG0007803	3
OG0007804	3
OG0007805	3
OG0007806	2
OG0007807	2
OG0007808	3
OG0007809	5
OG0007810	3
OG0007811	4
OG0007812	5
OG0007813	4
OG0007814	4
OG0007815	3
OG0007816	4
OG0007817	3
OG0007818	3
OG0007819	4
OG0007820	3
OG0007821	4
OG0007822	3
OG0007823	7
OG0007824	3
OG0007825	3
OG0007826	4
OG0007827	4
OG0007828	4
OG0007829	3
OG0007830	2
OG0007831	4
OG0007832	5
OG0007833	3
OG0007834	4
OG0007835	3
OG0007836	3
OG0007837	3
OG0007838	2
OG0007839	3
OG0007840	3
OG0007841	4
OG0007842	3
OG0007843	4
OG0007844	3
OG0007845	4
OG0007846	3
OG0007847	4
OG0007848	3
OG0007849	3
OG0007850	2
OG0007851	4
OG0007852	3
OG0007853	3
OG0007854	3
OG0007855	3
OG0007856	3
OG0007857	3
OG0007858	4
OG0007859	4
OG0007860	3
OG0007861	3
OG0007862	4
OG0007863	4
OG0007864	4
OG0007865	5
OG0007866	5
OG0007867	5
OG0007868	3
OG0007869	5
OG0007870	3
OG0007871	3
OG0007872	5
OG0007873	3
OG0007874	3
OG0007875	6
OG0007876	4
OG0007877	3
OG0007878	4
OG0007879	4
OG0007880	3
OG0007881	3
OG0007882	4
OG0007883	4
OG0007884	4
OG0007885	3
OG0007886	4
OG0007887	5
OG0007888	3
OG0007889	3
OG0007890	3
OG0007891	6
OG0007892	3
OG0007893	4
OG0007894	3
OG0007895	3
OG0007896	4
OG0007897	4
OG0007898	3
OG0007899	4
OG0007900	2
OG0007901	3
OG0007902	3
OG0007903	8
OG0007904	8
OG0007905	7
OG0007906	4
OG0007907	6
OG0007908	4
OG0007909	4
OG0007910	4
OG0007911	4
OG0007912	13
OG0007913	5
OG0007914	4
OG0007915	9
OG0007916	15
OG0007917	15
OG0007918	15
OG0007919	11
OG0007920	11
OG0007921	10
OG0007922	12
OG0007923	15
OG0007924	6
OG0007925	11
OG0007926	8
OG0007927	11
OG0007928	10
OG0007929	7
OG0007930	8
OG0007931	12
OG0007932	8
OG0007933	8
OG0007934	9
OG0007935	12
OG0007936	9
OG0007937	9
OG0007938	8
OG0007939	10
OG0007940	11
OG0007941	15
OG0007942	3
OG0007943	9
OG0007944	6
OG0007945	11
OG0007946	8
OG0007947	10
OG0007948	5
OG0007949	5
OG0007950	6
OG0007951	10
OG0007952	14
OG0007953	15
OG0007954	15
OG0007955	15
OG0007956	11
OG0007957	15
OG0007958	15
OG0007959	13
OG0007960	15
OG0007961	10
OG0007962	9
OG0007963	11
OG0007964	14
OG0007965	15
OG0007966	15
OG0007967	15
OG0007968	15
OG0007969	15
OG0007970	15
OG0007971	15
OG0007972	15
OG0007973	15
OG0007974	15
OG0007975	15
OG0007976	15
OG0007977	15
OG0007978	15
OG0007979	14
OG0007980	15
OG0007981	15
OG0007982	15
OG0007983	14
OG0007984	15
OG0007985	15
OG0007986	15
OG0007987	11
OG0007988	11
OG0007989	13
OG0007990	14
OG0007991	13
OG0007992	14
OG0007993	15
OG0007994	11
OG0007995	5
OG0007996	2
OG0007997	12
OG0007998	2
OG0007999	2
OG0008000	1
OG0008001	2
OG0008002	2
OG0008003	2
OG0008004	3
OG0008005	3
OG0008006	2
